Molecule ChEMBL ID,Smiles,Standard Type,Standard Value,Standard Units,pChEMBL Value
CHEMBL1487789,Cn1cc(CCNC(=O)C2CCC(=O)N(CCc3ccc(Cl)cc3)C2)cn1,Potency,8912.5,nM,5.05
CHEMBL1328338,Cc1ccc2c(c1)nnn2C1CCN(CC(=O)c2ccc(Cl)cc2)CC1,Potency,631.0,nM,6.2
CHEMBL1299787,COc1ccccc1OCCSc1nc(N)cc(N)n1,Potency,3981.1,nM,5.4
CHEMBL1419301,CCC1=NN2C(=N)/C(=C\c3cccn3-c3cccc(Cl)c3)C(=O)N=C2S1,Potency,2818.4,nM,5.55
CHEMBL1370546,COc1ccc2nc(SCC(=O)O)nc(C)c2c1,Potency,56234.1,nM,4.25
CHEMBL490550,Nc1nc(-c2ccco2)nn1C(=O)c1ccccc1,Potency,89125.1,nM,4.05
CHEMBL1420052,NC(=O)C1(N2CCCCC2)CCN(CC(=O)Nc2cc(Cl)ccc2Cl)CC1,Potency,562.3,nM,6.25
CHEMBL1300559,Cc1ccc(CCNC(=O)C2CCCN(C(=O)N(C)C)C2)cc1,Potency,28183.8,nM,4.55
CHEMBL1340614,Cc1ccc(NS(=O)(=O)c2ccc(Cl)s2)cc1S(=O)(=O)N(C)C,Potency,100000.0,nM,4.0
CHEMBL1488505,CCCOc1ccc(N2C(=O)CC(NCc3ccncc3)C2=O)cc1,Potency,39810.7,nM,4.4
CHEMBL1420091,Cc1cc(C)c(S(=O)(=O)N2CCCCC2)c(C)c1-n1ncnn1,Potency,1122.0,nM,5.95
CHEMBL1980603,COc1cccc(/C=N/NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)c1,Potency,4466.8,nM,5.35
CHEMBL1527897,O=C(CN1C(=O)NC2(CCc3ccccc32)C1=O)NCC(=O)Nc1ccc(F)cc1,Potency,1584.9,nM,5.8
CHEMBL1359797,CC(C)CC1=C/C(=C/c2ccc(-c3ccccc3)o2)C(=O)O1,Potency,17782.8,nM,4.75
CHEMBL1300575,O=C(CSc1nnc(-c2csc3c2CCCC3)o1)Nc1ccccc1,Potency,50118.7,nM,4.3
CHEMBL1300584,O=S(=O)(NCCc1csc(-c2ccc(C(F)(F)F)cc2)n1)c1ccc2c(c1)OCCO2,Potency,1122.0,nM,5.95
CHEMBL1517385,CCCN(CC(=O)Nc1ccccc1C)C(=O)/C=C/c1ccc(OCC)c(OC)c1,Potency,1122.0,nM,5.95
CHEMBL1399541,Cc1ccc(CS(=O)(=O)CCC(=O)N2CCC3(CC2)OCCO3)cc1,Potency,5623.4,nM,5.25
CHEMBL1380523,COC(=O)c1ccc(/C=C2/SC(=S)N(CCCC(=O)Nc3ccccn3)C2=O)cc1,Potency,631.0,nM,6.2
CHEMBL3210653,COc1ccccc1/C=N/NC(=O)C1=NNC(c2ccccc2)(c2ccccc2)C1,Potency,28183.8,nM,4.55
CHEMBL1330562,CCc1ccccc1NC(=O)Cn1nnc(-c2cccnc2)n1,Potency,31622.8,nM,4.5
CHEMBL1556360,COc1ccc(Cn2ccc3nc(C)c(C(=O)N4CCN(c5ccc(OC)cc5)CC4)cc3c2=O)cc1,Potency,7079.5,nM,5.15
CHEMBL1478012,COc1ccc(-c2cc(C(F)(F)F)nc(SCCC(=O)Nc3cccc(O)c3)n2)cc1,Potency,89125.1,nM,4.05
CHEMBL1410330,COc1ccccc1CNC(=O)CCCn1c(=O)c2ccccc2n(Cc2ccc(F)cc2)c1=O,Potency,3162.3,nM,5.5
CHEMBL1359806,Cc1nc(N)sc1-c1csc(Nc2ncccn2)n1,Potency,17782.8,nM,4.75
CHEMBL1359869,COCCCNC(=O)c1ccc(-c2nc(CS(=O)(=O)c3ccc(C)cc3)c(C)o2)cc1,Potency,100000.0,nM,4.0
CHEMBL169143,COc1ccccc1NC(=O)Nc1ccncc1,Potency,89125.1,nM,4.05
CHEMBL1408506,O=C(NCCCn1ccnc1)c1cnn2c1NC(c1ccccc1)CC2C(F)(F)F,Potency,4466.8,nM,5.35
CHEMBL1458967,Cl.O=C(OC1C2CCC1C1CN(CCc3ccccc3)CC12)c1ccccc1,Potency,44668.4,nM,4.35
CHEMBL1478064,CCCCN(C(=O)c1cccc(-n2cccc2)c1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,Potency,501.2,nM,6.3
CHEMBL1576439,COc1ccc(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCCO4)CC2)cc1,Potency,1778.3,nM,5.75
CHEMBL3211588,Cc1cc(C(=O)N/N=C2\CCCC(=O)C2)c2ccccc2n1,Potency,112201.8,nM,3.95
CHEMBL1590475,CCOC(=O)CNC(=O)N1CCCN(S(=O)(=O)c2ccc3c(ccn3CC)c2)CC1,Potency,35481.3,nM,4.45
CHEMBL1434110,COc1cc(NC(=O)CN2c3ccccc3S(=O)(=O)c3ccccc32)cc(OC)c1,Potency,4466.8,nM,5.35
CHEMBL1458986,COc1ccc(S(=O)(=O)NCc2cc(-c3ccccc3Cl)no2)cc1,Potency,112201.8,nM,3.95
CHEMBL1354942,Cc1cccc(C)c1OCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1,Potency,1258.9,nM,5.9
CHEMBL1319780,COc1ccccc1CN1CCN(Cc2nc(-c3ccc(C)cc3)oc2C)CC1,Potency,89125.1,nM,4.05
CHEMBL1556421,CCC(=O)Nc1nc(-c2ccc3c(c2)OCCO3)cs1,Potency,5623.4,nM,5.25
CHEMBL1330675,CC(OC(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1)C(=O)NCC1CCCCC1,Potency,11220.2,nM,4.95
CHEMBL1498423,CCCc1ccc2oc(C(=O)N3CCC(C(N)=O)(N4CCCCC4)CC3)c(C)c2c1,Potency,5011.9,nM,5.3
CHEMBL1537629,O=C(c1ccccc1)n1nc(-c2ccccc2)nc1NCc1ccco1,Potency,1412.5,nM,5.85
CHEMBL1557070,COc1ccc(NC(=O)Cn2c(=O)n(-c3ccc(C)c(C)c3)c(=O)c3c4c(sc32)CCCCC4)cc1Cl,Potency,2511.9,nM,5.6
CHEMBL1557085,O=C(CCNS(=O)(=O)c1ccc2ccccc2c1)NCCOc1ccccc1,Potency,11220.2,nM,4.95
CHEMBL1331575,O=C(COC(=O)c1cc(Cl)ccc1Cl)Nc1ccc2[nH]c(O)nc2c1,Potency,316.2,nM,6.5
CHEMBL1478756,Cc1ccc(NC(=O)COc2ccc(C3SCCS3)cc2)cc1,Potency,79432.8,nM,4.1
CHEMBL1567893,Cc1ccccc1CSCC(=O)Nc1ccccc1F,Potency,1000.0,nM,6.0
CHEMBL1715007,N#Cc1ccc(/N=c2\ssnc2Cl)cc1,Potency,100000.0,nM,4.0
CHEMBL1517863,Cc1ccc(NC(=O)CCN2CCC(Cc3ccccc3)CC2)cc1,Potency,891.3,nM,6.05
CHEMBL1498324,CC(=C1C(=O)c2ccccc2C1=O)N1CCN(Cc2ccccc2)CC1,Potency,89125.1,nM,4.05
CHEMBL1420044,Cc1cc(SCCC(=O)O)nc2c(C)cccc12,Potency,631.0,nM,6.2
CHEMBL1556491,CCOC(=O)N1CCN(c2c(NCC3CCN(Cc4cccc(C)c4)CC3)c(=O)c2=O)CC1,Potency,2818.4,nM,5.55
CHEMBL1566765,O=C(NCc1ccco1)c1cccc(S(=O)(=O)N2CCc3ccccc32)c1,Potency,100000.0,nM,4.0
CHEMBL3209173,Cc1ccccc1/N=C/C=C1OC(C)(C)C(C)(C)O1,Potency,100000.0,nM,4.0
CHEMBL507603,CCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1,Potency,562.3,nM,6.25
CHEMBL1319802,COc1ccc(C(=O)c2cnc(C(C)C)n2C)cc1,Potency,1995.3,nM,5.7
CHEMBL1566899,CCOC(=O)c1nc2ccccc2nc1C,Potency,100000.0,nM,4.0
CHEMBL1399680,CCSc1nnc(-c2ccc(S(=O)(=O)NCc3cccs3)cc2)o1,Potency,2511.9,nM,5.6
CHEMBL1438893,CCOc1cccc(C(=O)C2=C(O)C(=O)N(CCOC)C2c2ccc(C)o2)c1,Potency,562.3,nM,6.25
CHEMBL1595074,COc1ccc2c(c1)CCc1c(C(=O)Nc3ccc(F)c(Cl)c3)noc1-2,Potency,5623.4,nM,5.25
CHEMBL1527790,CCC(C)(C)NC(=O)CN(C(=O)c1ccc(N2CCCC2)nc1)c1ccc(F)cc1,Potency,2818.4,nM,5.55
CHEMBL1565318,NC(=O)c1oc2ccccc2c1NC(=O)c1ccco1,Potency,5623.4,nM,5.25
CHEMBL1537526,COc1cccc(Nc2nc(O)nnc2C)c1,Potency,28183.8,nM,4.55
CHEMBL1604309,CCOc1ccc(S(=O)(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,Potency,2511.9,nM,5.6
CHEMBL1316849,COCCCNC(=O)C1CCN(c2nc3ccc(Cl)cc3[nH]2)CC1,Potency,100000.0,nM,4.0
CHEMBL1381295,Cc1ccc(C)c(NC(=S)N2CCN(S(=O)(=O)c3ccccc3)CC2)c1,Potency,112201.8,nM,3.95
CHEMBL1360276,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2)no1,Potency,3548.1,nM,5.45
CHEMBL1517797,Cc1onc(-c2ccccc2)c1C(=O)N(Cc1ccccc1)C(C)C,Potency,100000.0,nM,4.0
CHEMBL3214227,C=C(C)C1CC=C(C)/C(=N/NC(=O)CNc2ccc(C)cc2C)C1,Potency,63095.7,nM,4.2
CHEMBL1595644,COc1ccc2c(c1)-c1c(sn(-c3ccc(OC)c(OC)c3)c1=S)C(C)(C)N2,Potency,7079.5,nM,5.15
CHEMBL1526680,COC(=O)c1cc2occc2n1Cc1nc(-c2ccccc2C)oc1C,Potency,3162.3,nM,5.5
CHEMBL1436060,COc1ccccc1CNC(=O)Cn1nc(C)n2cccc2c1=O,Potency,794.3,nM,6.1
CHEMBL1356951,CN(C)CCNC(=O)C(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccs1)CCC2,Potency,354.8,nM,6.45
CHEMBL3199808,COc1ccccc1-c1cc(C(=O)N/N=C/c2ccc(C)s2)c2ccccc2n1,Potency,17782.8,nM,4.75
CHEMBL1478482,COc1ccc(-n2c(SCC(=O)Nc3cc(C)on3)nc3ccc(O)cc3c2=O)cc1OC,Potency,100000.0,nM,4.0
CHEMBL1341395,COc1ccc(NC(=O)c2ccc(COc3ccccc3Br)o2)cc1OC,Potency,79432.8,nM,4.1
CHEMBL1400128,CCOc1ccc(NC(=O)c2sc3ccccc3c2Cl)cc1,Potency,562.3,nM,6.25
CHEMBL1299734,CSCC[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)Nc1ccc2c(c1)OCCO2,Potency,12589.3,nM,4.9
CHEMBL1566129,COc1ccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)cc1,Potency,112201.8,nM,3.95
CHEMBL1575617,CCOC(=O)N1CCN=C1SCc1ccc(C(F)(F)F)cc1,Potency,14125.4,nM,4.85
CHEMBL1407,COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1OC,Potency,5011.9,nM,5.3
CHEMBL1458153,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC2(CC1)OCCO2,Potency,100000.0,nM,4.0
CHEMBL1339832,CC1CCN(S(=O)(=O)c2cccc(C(=O)O)c2)CC1,Potency,2818.4,nM,5.55
CHEMBL1446955,COCCn1c(-c2ccc(OC)c(OC)c2)nc2ccccc21,Potency,2511.9,nM,5.6
CHEMBL1604710,CC(C)(C)OC(=O)N1CCC(c2c(C(=O)N3CCN(c4ncccn4)CC3)cnn2-c2ccccc2)CC1,Potency,7943.3,nM,5.1
CHEMBL41384,COc1ccc(C2C(=O)c3ccccc3C2=O)c(OC)c1,Potency,89125.1,nM,4.05
CHEMBL1516831,COc1cc(NC(=O)C2CC=CCC2C(=O)O)c(OC)cc1Cl,Potency,2818.4,nM,5.55
CHEMBL1475221,COc1ccc(CN2C(=O)C(Cc3ccccc3)Nc3ncnc(N4CCOCC4)c32)cc1.O=C(O)C(F)(F)F,Potency,1000.0,nM,6.0
CHEMBL1478631,CCOC(=O)C1CCN(c2nc3ccccc3nc2C(C#N)C(=O)OCCOC)CC1,Potency,56234.1,nM,4.25
CHEMBL1411319,CCn1nnnc1SCC(=O)N1c2ccccc2Sc2ccccc21,Potency,11220.2,nM,4.95
CHEMBL3190160,Cc1n[nH]c(C)c1CCC(=O)N/N=C/C=C/c1ccccc1,Potency,1995.3,nM,5.7
CHEMBL1394664,CCc1noc(C)c1C(=O)N(C)CC(=O)Nc1ccccc1Br,Potency,1584.9,nM,5.8
CHEMBL1567832,Cc1ccc(-c2cc(C(=O)NC3CCCC3)no2)cc1,Potency,2818.4,nM,5.55
CHEMBL1301362,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccccc3)c2)SC1=S,Potency,2818.4,nM,5.55
CHEMBL1320398,CCOc1ccc(Cl)cc1C1CC(=O)Nc2cc(OC)c(OC)c(OC)c21,Potency,3548.1,nM,5.45
CHEMBL1528937,O=C1C(Cl)=C(N2CCN(Cc3ccccc3)CC2)C(=O)N1c1ccccc1,Potency,1995.3,nM,5.7
CHEMBL1606529,COCCN1C2=C(C(=O)CC(C)(C)C2)C(c2ccc(O)c(OC)c2)C2=C1CC(C)(C)CC2=O,Potency,25118.9,nM,4.6
CHEMBL1489685,CCN(CC)c1ccc(N/C=C2/C(=O)NC(=O)N(Cc3ccccc3)C2=O)cc1,Potency,2818.4,nM,5.55
CHEMBL1341407,COc1ccc(-c2cc(C#N)nc(N3CCN(C)CC3)n2)cc1,Potency,100000.0,nM,4.0
CHEMBL1371433,COc1ccc(COC(=O)C2CC(=O)N(Cc3ccccc3)C2)cc1,Potency,631.0,nM,6.2
CHEMBL1320536,Cc1sc(NC(=S)NC(=O)CCc2ccccc2)c(C(N)=O)c1C,Potency,35481.3,nM,4.45
CHEMBL1489674,COc1cc(C)c(Br)cc1S(=O)(=O)N1CCCC1,Potency,7943.3,nM,5.1
CHEMBL1459769,Cn1cnc(S(=O)(=O)Nc2ccc(OC(F)F)cc2)c1,Potency,3548.1,nM,5.45
CHEMBL1354918,CCN(CC)S(=O)(=O)c1ccc2c(c1)NC(=O)C1CCCN21,Potency,39810.7,nM,4.4
CHEMBL1408898,Cc1ccc(SCc2cc(O)nc(N=C(N)Nc3cccc4ccccc34)n2)cc1,Potency,89125.1,nM,4.05
CHEMBL1459794,CCN(CC)S(=O)(=O)c1ccc(NS(=O)(=O)c2cccs2)cc1,Potency,1122.0,nM,5.95
CHEMBL1553736,CCOC(=O)N1CCC(NC(=O)c2cnn(-c3ccc(C)cc3C)c2C2CCN(C(=O)OC(C)(C)C)CC2)CC1,Potency,3981.1,nM,5.4
CHEMBL1369866,COc1ccc(S(=O)(=O)N2CCC3(CC2)CC(=O)c2ccccc2O3)cc1OC,Potency,501.2,nM,6.3
CHEMBL1319181,Cc1cccnc1NC(=O)CNC(=O)C1CCCCC1,Potency,89125.1,nM,4.05
CHEMBL1477453,O=C(/C=C/c1ccc2c(c1)OCO2)c1ccc[nH]1,Potency,63095.7,nM,4.2
CHEMBL1299707,BrCCOCCOc1ccc2ccccc2c1,Potency,316.2,nM,6.5
CHEMBL1409367,Cc1ccc(S(=O)(=O)NCCCCCC(=O)Nc2ccccc2)cc1,Potency,891.3,nM,6.05
CHEMBL1497580,O=C1CC(N2CCN(c3ccccc3Cl)CC2)C(=O)N1c1ccc(F)cc1,Potency,89125.1,nM,4.05
CHEMBL1477214,CCOc1ccccc1C(=O)Nc1cnn(Cc2ccc(F)cc2)c1,Potency,31622.8,nM,4.5
CHEMBL1379686,Cc1ccc(S(=O)(=O)N2CCN(c3nc(C)c4c(c3C#N)CC(C)(C)OC4)CC2)cc1,Potency,28183.8,nM,4.55
CHEMBL1356665,COc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccc(Cl)cc3)N2S(=O)(=O)c2ccc(Cl)cc2)cc1,Potency,12589.3,nM,4.9
CHEMBL1382838,CCC(C)(C)n1nnnc1C(c1ccncc1)N1CCC(Cc2ccccc2)CC1,Potency,44668.4,nM,4.35
CHEMBL1539899,COc1ccc(C(=O)NCCCNC(=O)c2cccnc2)cc1Br,Potency,354.8,nM,6.45
CHEMBL1512961,Cc1cc(C)cc(N(CCC#N)C(=O)COC(=O)CNC(=O)c2sc3ccccc3c2Cl)c1,Potency,39810.7,nM,4.4
CHEMBL1578696,CCOc1ccccc1NC(=O)C1CC(=O)n2ncnc2N1,Potency,19952.6,nM,4.7
CHEMBL1604931,CCOc1ccccc1N1C(=O)CC(Sc2nccc(C)n2)C1=O,Potency,562.3,nM,6.25
CHEMBL1462223,C=C1N2CCC(CC2)C1(O)c1ccc(C)cc1.Cl,Potency,14125.4,nM,4.85
CHEMBL1531665,Fc1cccc(Nc2nc3ccccc3n3nnnc23)c1,Potency,12589.3,nM,4.9
CHEMBL1436482,O=C1CC(c2ccccc2)Cc2[nH]c(=O)c(-c3nc(-c4cccc(Cl)c4)cs3)cc21,Potency,100000.0,nM,4.0
CHEMBL1362263,CC(=O)Nc1ccc(S(=O)(=O)N(C)CC(=O)OCC(=O)c2cc(C)n(-c3ccc4c(c3)OCO4)c2C)cc1,Potency,70794.6,nM,4.15
CHEMBL1540716,O=C(CSCc1ccc(F)cc1)NC1CCCC1,Potency,28183.8,nM,4.55
CHEMBL1413983,COc1ccc(S(=O)(=O)NCCc2csc(-c3cccnc3)n2)cc1,Potency,6309.6,nM,5.2
CHEMBL1330471,CC(C)(C)C(=O)NC1(C(F)(F)F)NC(=O)N(c2ccc(F)cc2)C1=O,Potency,112201.8,nM,3.95
CHEMBL1554125,COc1ccc(-c2nc3ccc(NS(C)(=O)=O)cc3o2)cc1,Potency,631.0,nM,6.2
CHEMBL1540636,O=C(N1CCOCC1)C(F)(F)C(=O)N1CCOCC1,Potency,50118.7,nM,4.3
CHEMBL1592892,CCOC(=O)Cn1c(=O)c2c(nc3n2CCN3c2ccc(CC)cc2)n(C)c1=O,Potency,112201.8,nM,3.95
CHEMBL1334403,Cc1nn(C(=O)c2cccc(F)c2)c(C)c1S(=O)(=O)N1CCOCC1,Potency,56234.1,nM,4.25
CHEMBL1368764,Cc1ccc(NC(=O)CCS(=O)(=O)c2cccc3nonc23)cc1Cl,Potency,10000.0,nM,5.0
CHEMBL3212321,Oc1[nH]nc(-c2ccccc2)c1/C=N/c1ccc(C(F)(F)F)cc1,Potency,1000.0,nM,6.0
CHEMBL3198192,CCOC(=O)/C=c1\s/c(=C\c2ccccc2OC)c(=O)n1CC(=O)N1CCOCC1,Potency,31622.8,nM,4.5
CHEMBL1315302,COc1ccc(CCNCc2ccc3c(c2)n(C)c(=O)n3C)cc1,Potency,1000.0,nM,6.0
CHEMBL1462237,CC(=O)c1ccc(NC(=S)NC(=O)c2c(Cl)c(C)nn2C)cc1,Potency,44668.4,nM,4.35
CHEMBL1578707,COc1ccc(CC(=O)N2CCN(c3ccccc3OC)CC2)cc1,Potency,100000.0,nM,4.0
CHEMBL1569495,Br.COc1c2c(cc3c1OCO3)CCN(C)C2,Potency,70794.6,nM,4.15
CHEMBL1491285,COc1ccc(CC(=O)N2C[C@H]3C[C@@H](C2)c2cccc(=O)n2C3)cc1,Potency,112201.8,nM,3.95
CHEMBL1596776,O=C(c1ccc(Cl)cc1)N1CCCOC1,Potency,56234.1,nM,4.25
CHEMBL1426370,CCOC(=O)c1c(-c2ccc(C)cc2C)csc1NC(=O)CSc1nnnn1C,Potency,100000.0,nM,4.0
CHEMBL1323324,Cc1cccc(N(Cc2ccccc2)C(=O)c2ccc(F)c(S(=O)(=O)N3CCOCC3)c2)c1,Potency,89125.1,nM,4.05
CHEMBL1377072,C=C1C2C[C@H](O)C(C)(C)[C@@]2(O)[C@H](O)C[C@]23C[C@@](C)(O)[C@H](CC[C@H]12)[C@H]3OC(C)=O,Potency,1258.9,nM,5.9
CHEMBL1386873,Cc1ccc(Sc2c(O)c3ccccc3n(C)c2=O)cc1,Potency,8912.5,nM,5.05
CHEMBL1582530,O=C(NCCO)c1ccc2nc(Cc3cccc(Cl)c3)oc2c1,Potency,44668.4,nM,4.35
CHEMBL1423334,CCOC(=O)CN(C(=O)CSc1n[nH]c2c3cc(OC)ccc3nc-2n1)c1ccc(F)cc1,Potency,562.3,nM,6.25
CHEMBL1522014,COc1ccc2cc(C(C)C(=O)N3CCC(C(N)=O)CC3)ccc2c1,Potency,2238.7,nM,5.65
CHEMBL1417378,CCOC(=O)CC(=O)CSc1ccc2nnc(-c3cccc(F)c3)n2n1,Potency,50118.7,nM,4.3
CHEMBL1506135,COC(=O)CN1C(=O)C2(OCCCO2)c2ccccc21,Potency,22387.2,nM,4.65
CHEMBL3195024,COc1cc(/C=N/N=C2/C(=O)Nc3ccccc32)cc(OC)c1O,Potency,31622.8,nM,4.5
CHEMBL1522959,c1ccc(-c2noc(CN3CCN(C(c4ccccc4)c4ccccc4)CC3)n2)cc1,Potency,100000.0,nM,4.0
CHEMBL1355913,CN(Cc1ccc(F)cc1)C(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,Potency,100000.0,nM,4.0
CHEMBL1308192,Cc1ccccc1CN(C)C(=O)c1ccc2ccccc2n1,Potency,28183.8,nM,4.55
CHEMBL1476253,COC(=O)CN1C(=O)[C@H]2[C@@H](c3ccc(C)o3)N3C(=O)CN(CCO)C(=O)[C@@]3(Cc3ccccc3)[C@H]2C1=O,Potency,1258.9,nM,5.9
CHEMBL1562083,CCOC(=O)c1[nH]c(C)c(CCC(=O)Nc2ccccc2C(=O)OC)c1C,Potency,281.8,nM,6.55
CHEMBL1450996,COc1ccc(Br)cc1S(=O)(=O)NCCN1CCOCC1,Potency,89125.1,nM,4.05
CHEMBL1456361,O=S(=O)(NCCc1csc(-c2ccccc2)n1)c1ccc2c(c1)OCCO2,Potency,631.0,nM,6.2
CHEMBL1573876,COC(CNC(=O)CCCn1nnnc1CN1CCOCC1)c1cccs1,Potency,5623.4,nM,5.25
CHEMBL1317994,CCOC(=O)c1cc(NC(=O)c2ccc(C)cc2)c(=O)n2c1oc1ccc(Cl)cc12,Potency,100000.0,nM,4.0
CHEMBL1348502,CCCn1cnc2cc(NCc3cccc(OC)c3)ccc21,Potency,3548.1,nM,5.45
CHEMBL1444399,CC(OC(=O)/C=C/c1ccc2ccccc2n1)C(=O)N(C)c1ccccc1,Potency,39810.7,nM,4.4
CHEMBL1476403,Cc1ccc(Sc2c(C)nn(-c3ccccc3)c2OC(=O)C(C)(C)C)cc1,Potency,631.0,nM,6.2
CHEMBL1308992,COC(=O)c1ccccc1NC(=O)CSc1nnc(-c2cccnc2)n1C,Potency,11220.2,nM,4.95
CHEMBL1467529,Cn1cc(/C=C2\SC(=S)N(NC(=O)c3cccc(Cl)c3)C2=O)c2ccccc21,Potency,39810.7,nM,4.4
CHEMBL1309134,c1ccc(-c2cn3c(n2)CCc2ccc4cccnc4c2-3)cc1,Potency,2818.4,nM,5.55
CHEMBL1591509,CCCN1CCN(C(=O)CCc2nnc3ccc(N4CCN(c5cccc(OC)c5)CC4)nn23)CC1,Potency,22387.2,nM,4.65
CHEMBL1584718,CN(c1ccccc1C(=O)Nc1ccccc1-c1ccccc1)S(C)(=O)=O,Potency,6309.6,nM,5.2
CHEMBL1428431,CN(C)S(=O)(=O)c1cc(NC(=O)COC(=O)CCc2ccccc2)ccc1Cl,Potency,707.9,nM,6.15
CHEMBL1506885,O=C(NCCCN1CCOCC1)c1cnn2c(-c3ccccc3)cc(-c3ccccc3)nc12,Potency,89125.1,nM,4.05
CHEMBL3214452,CCCCC/C(=N\O)c1c[nH]c2ccccc12,Potency,10000.0,nM,5.0
CHEMBL1601366,O=C(Cn1c(=S)[nH]c2ncccc2c1=O)NCCc1ccccc1,Potency,100000.0,nM,4.0
CHEMBL1584751,O=C(COc1nc2ccccc2nc1N1CCOCC1)N1CCc2ccccc21,Potency,1258.9,nM,5.9
CHEMBL1356097,COc1ccc(CCNC(=O)c2ccc(Cn3c(=O)c4ccccc4n(Cc4ccccc4Cl)c3=O)cc2)cc1OC,Potency,89125.1,nM,4.05
CHEMBL1428385,COc1nc(NCc2cccnc2)nc(OC)n1,Potency,63095.7,nM,4.2
CHEMBL3194938,Cn1c(N/N=C/c2cccs2)cc(=O)n(C)c1=O,Potency,1258.9,nM,5.9
CHEMBL3207902,C=CCOc1ccc(/C=N/NC(=O)c2c(C)nc3ccc(Cl)cn23)cc1,Potency,1122.0,nM,5.95
CHEMBL1562597,O=C(Cc1cccc2ccccc12)NCCc1ccccc1,Potency,3162.3,nM,5.5
CHEMBL1552829,CCCCCSc1nnc2c(n1)OC(CC)Nc1ccc(Br)cc1-2,Potency,89125.1,nM,4.05
CHEMBL3207976,CC12CCC(C/C1=N/O)C2(C)C,Potency,2818.4,nM,5.55
CHEMBL1484371,CN(C)c1cc(=O)n2c(n1)SCCC2,Potency,8912.5,nM,5.05
CHEMBL1562599,Cc1cc(N2C(=O)C(O)=C(C(=O)c3ccccc3)C2c2cccs2)no1,Potency,562.3,nM,6.25
CHEMBL1444998,Cc1ccc(NCc2nnc(SCC(=O)NCc3ccco3)n2CC2CCCO2)cc1Cl,Potency,25118.9,nM,4.6
CHEMBL1546764,Cc1ccccc1-n1c(=O)cc(N2CCc3ccccc32)[nH]c1=O,Potency,22387.2,nM,4.65
CHEMBL1601804,CCS(=O)(=O)N1CCc2cc(C(=O)Nc3cccc(Cl)c3C)ccc21,Potency,50118.7,nM,4.3
CHEMBL1546783,CCN(C(=O)CN1CCN(c2ccc(O)cc2)CC1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,Potency,28183.8,nM,4.55
CHEMBL1349938,Cc1cc(O)nc(SCC(=O)Nc2cccc3ccccc23)c1C#N,Potency,100000.0,nM,4.0
CHEMBL1524136,COC(=O)c1cccc(N)c1CN1CCCCC1,Potency,28183.8,nM,4.55
CHEMBL1507840,N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccco3)c2ncn1CCCN1CCOCC1,Potency,19952.6,nM,4.7
CHEMBL1555003,COc1ccc(C)cc1S(=O)(=O)Nc1ccc2c(c1)N(C(C)=O)CCC2,Potency,89125.1,nM,4.05
CHEMBL1536064,CC(C)(C)NC(=O)C(c1ccco1)N(Cc1ccc(F)cc1)C(=O)c1snc(C(N)=O)c1N,Potency,2818.4,nM,5.55
CHEMBL1396056,CCCN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)CCc1nc(O)c2ccccc2n1,Potency,3162.3,nM,5.5
CHEMBL1356214,CCC(C(=O)N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2)c1ccccc1,Potency,22387.2,nM,4.65
CHEMBL260001,Cc1c(NS(=O)(=O)CC23CCC(CC2=O)C3(C)C)c(=O)n(-c2ccccc2)n1C,Potency,112201.8,nM,3.95
CHEMBL1585598,COc1cc(C(=O)OCC(=O)Nc2c(F)c(F)c(F)c(F)c2F)cc(OC)c1OC,Potency,39810.7,nM,4.4
CHEMBL1507746,CCOC(=O)c1ccc(NC(=O)CCS(=O)(=O)c2cccc3nonc23)cc1,Potency,100000.0,nM,4.0
CHEMBL3207696,Cn1c(=O)n(C)c2cc(/C=N/n3cnnc3)ccc21,Potency,4466.8,nM,5.35
CHEMBL1524244,COC(=O)c1ccc(CSc2nc(O)c3cnn(-c4ccccc4)c3n2)o1,Potency,10000.0,nM,5.0
CHEMBL1326947,Cc1ccc(C(=O)N/C(=C/c2ccco2)C(=O)NC2CCS(=O)(=O)C2)cc1,Potency,1412.5,nM,5.85
CHEMBL1507844,CC1(C)C=Cc2c(O)nc3ccccc3c2O1,Potency,112201.8,nM,3.95
